"Signatura";"Cod. Estado";"Estado";"Cod. Categoria";"Categoria";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"Comarca";"CP";"Direccion";"Cod. Tipo Via";"Tipo Via";"Via";"Numero";"Email";"Web";"Cod. Grupo";"Grupo";"Cod. Modalidad";"Modalidad";"Habitaciones";"Plazas";"Cod. Cadena";"Cadena";"Fecha Alta";"Fecha Baja";"Periodo";"Dias periodo";
"CV H00036 V";"A";"ALTA";"1";"1 ESTRELLA";"ABASTOS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46008";"CALLE ALBERIQUE, 19";"C";"CALLE";"ALBERIQUE";"19"; ;"www.hostalabastos.es";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"19";"29";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/05/1974"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01337 V";"A";"ALTA";"0";"PENSI?N";"ABC YOU";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46005";"CALLE TAQU?GRAFO MART?, 10";"C";"CALLE";"TAQU?GRAFO MART?";"10";"info@abcyou.es";"http://www.abcyou.es";"P";"PENSI?N";"P";"PENSI?N";"2";"4";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/12/2013"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01348 V";"A";"ALTA";"4";"4 ESTRELLAS";"AC HOTEL COLON";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46004";"CALLE COL?N, 6";"C";"CALLE";"COL?N";"6"; ;"http://www.marriott.com/hotels/travel/vlcap-ac-hotel-colon-valencia";"H";"HOTEL";"H";"HOTEL";"91";"181";"NCD";"NO PERTENECE A NINGUNA CADENA";"13/10/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01182 V";"A";"ALTA";"4";"4 ESTRELLAS";"AC HOTEL VALENCIA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46023";"AVENIDA FRANCIA, 67";"AV";"AVENIDA";"FRANCIA";"67";"acvalencia@ac.hotels.com";"http://www.ac-hotels.com";"H";"HOTEL";"H";"HOTEL";"181";"277";"ACH";"AC HOTELES";"22/08/2003"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00981 V";"A";"ALTA";"0";"PENSI?N";"ACCOM HOSTEL PALACIOS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46021";"CALLE DAOIZ Y VELARDE, 6";"C";"CALLE";"DAOIZ Y VELARDE";"6";"info@accomhostelpalacios.com";"http://www.accomhostelpalacios.com";"P";"PENSI?N";"P";"PENSI?N";"16";"28";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/04/1984"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01352 V";"A";"ALTA";"2";"2 ESTRELLAS";"AD HOC CARMEN";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE SAMANIEGO, 20";"C";"CALLE";"SAMANIEGO";"20";"adhoccarmen@adhochoteles.com";"http://adhochoteles.com";"H";"HOTEL";"H";"HOTEL";"21";"58";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/11/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01094 V";"A";"ALTA";"3";"3 ESTRELLAS";"AD HOC MONUMENTAL";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE BOIX, 4";"C";"CALLE";"BOIX";"4";"adhoc@adhochoteles.com";"http://www.adhochoteles.com";"H";"HOTEL";"H";"HOTEL";"28";"51";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/12/1994"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01148 V";"A";"ALTA";"4";"4 ESTRELLAS";"ALAMEDA PLAZA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46023";"PASEO ALAMEDA, 38";"PA";"PASEO";"ALAMEDA";"38";"reservas@holidayinnvalencia.com";"http://www.ihg.com/holidayinn/hotels/us/es/valencia/vlcpa/hoteldetail";"H";"HOTEL";"H";"HOTEL";"200";"406";"IHG";"INTERCONTINENTAL HOTELS GROUP";"21/06/2001"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00370 V";"B";"BAJA";"0";"PENSI?N";"ALBORADA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46001";"PLAZA CORREO VIEJO, 4";"PL";"PLAZA";"CORREO VIEJO";"4"; ; ;"P";"PENSI?N";"P";"PENSI?N";"15";"23";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/05/1975";"18/09/2015";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01080 V";"A";"ALTA";"1";"1 ESTRELLA";"ANDRES";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46012";"CALLE ANGUILERA, 7";"C";"CALLE";"ANGUILERA";"7";"reservas@hostalandres-elsaler.es";"http://www.hotel-andres.com/";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"26";"52";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/11/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01140 V";"A";"ALTA";"1";"1 ESTRELLA";"ANTIGUA MORELLANA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46001";"CALLE EN BOU, 2";"C";"CALLE";"EN BOU";"2";"info@hostalam.com";"http://www.hostalam.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"18";"36";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/09/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01453 V";"A";"ALTA";"3";"3 ESTRELLAS";"ARENA ZONE VALENCIA HOTEL";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46013";"AVENIDA ANTONIO FERRANDIS, 18";"AV";"AVENIDA";"ANTONIO FERRANDIS";"18"; ; ;"H";"HOTEL"; ; ;"35";"71";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/02/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01498 V";"A";"ALTA";"1";"1 ESTRELLA";"ART HOMES LAVADERO";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46006";"CALLE CLERO, 12-BAJO D";"C";"CALLE";"CLERO";"12-BAJO D";"info@arthomeslavadero.com"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/04/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00131 V";"B";"BAJA";"0";"PENSI?N";"AUSTRALIA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE CONDE MONTORNES, 001";"C";"CALLE";"CONDE MONTORNES";"001"; ; ;"P";"PENSI?N";"P";"PENSI?N";"11";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/10/1961";"16/07/1997";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00499 V";"B";"BAJA";"0";"PENSI?N";"AVELINO";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46018";"AVENIDA PEREZ GALDOS, 008";"AV";"AVENIDA";"PEREZ GALDOS";"008"; ; ;"P";"PENSI?N";"P";"PENSI?N";"7";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/01/1970";"13/06/1992";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01170 V";"B";"BAJA";"0";"PENSI?N";"AVENIDA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46005";"AVENIDA ANTIGUO REINO DE VALENCIA, 14";"AV";"AVENIDA";"ANTIGUO REINO DE VALENCIA";"14";"pensionavenida@telefonica.net";"http://pensionavenida.es.tl";"P";"PENSI?N";"P";"PENSI?N";"10";"17";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/09/2002";"05/05/2016";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01356 V";"A";"ALTA";"0";"PENSI?N";"B&B HI VALENCIA BOUTIQUE";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"PLAZA ALFONSO EL MAGNANIMO, 1- 1?";"PL";"PLAZA";"ALFONSO EL MAGNANIMO";"1- 1?";"booking@hivalencia.com";"http://www.hivalencia.com";"P";"PENSI?N";"P";"PENSI?N";"11";"32";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/04/2015"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01309 V";"A";"ALTA";"0";"PENSI?N";"B&B HI VALENCIA CANOVAS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46004";"CALLE CIRILO AMOR?S, 82-6?";"C";"CALLE";"CIRILO AMOR?S";"82-6?";"booking@hivalencia.com";"http://www.hivalenciacanovas.com";"P";"PENSI?N";"P";"PENSI?N";"5";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/07/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01139 V";"A";"ALTA";"3";"3 ESTRELLAS";"B&B VALENCIA CIUDAD DE LAS CIENCIAS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46013";"AVENIDA AUSIAS MARCH, 99";"AV";"AVENIDA";"AUSIAS MARCH";"99";"hotel.valenciaciencias@hotelbb.com";"www.hotel-bb.com";"H";"HOTEL";"H";"HOTEL";"125";"179";"IHG";"INTERCONTINENTAL HOTELS GROUP";"14/09/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01353 V";"A";"ALTA";"3";"3 ESTRELLAS";"BALANDRET";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46011";"PASEO NEPTUNO, 20";"PA";"PASEO";"NEPTUNO";"20";"recepcion@balandret.com";"https://balandret.com";"H";"HOTEL";"H";"HOTEL";"21";"42";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/11/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01135 V";"A";"ALTA";"0";"PENSI?N";"BALC?N AL MAR";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46024";"CALLE JUAN JOS? SISTER, 1-1?";"C";"CALLE";"JUAN JOS? SISTER";"1-1?";"info@pensionbalconalmar.com";"http://www.hostalbalconalmar.es";"P";"PENSI?N";"P";"PENSI?N";"13";"25";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/07/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00390 V";"B";"BAJA";"0";"PENSI?N";"BARCELONA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46008";"CALLE SAN JOSE DE CALASANZ, 20";"C";"CALLE";"SAN JOSE DE CALASANZ";"20"; ; ;"P";"PENSI?N";"P";"PENSI?N";"8";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/03/1970";"26/01/2022";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01239 V";"A";"ALTA";"4";"4 ESTRELLAS";"BARCEL? VALENCIA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46023";"AVENIDA FRANCIA, 11";"AV";"AVENIDA";"FRANCIA";"11";"valencia@barcelo.com";"http://www.barcelo.com/";"H";"HOTEL";"H";"HOTEL";"187";"378";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/06/2006"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01076 V";"A";"ALTA";"3";"3 ESTRELLAS";"BELERET";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46035";"CALLE CAMPAMENTO, 76";"C";"CALLE";"CAMPAMENTO";"76";"reservas@beleret.com";"http://www.beleret.com";"H";"HOTEL";"H";"HOTEL";"70";"225"; ; ;"09/11/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01507 V";"A";"ALTA";"2";"2 ESTRELLAS";"BESTPRICE";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46007";"CALLE BEATO NICOLAS FACTOR, 22";"C";"CALLE";"BEATO NICOLAS FACTOR";"22";"valencia@hotelesbestprice.com";"http://www.hotelesbestprice.com";"H";"HOTEL"; ; ;"24";"50";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01501 V";"A";"ALTA";"0";"PENSI?N";"BIRD HOUSE";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46021";"AVENIDA DEL PUERTO, 47";"AV";"AVENIDA";"DEL PUERTO";"47";"info@birdhouse.es";"http://www.birdhouse.es";"HS";"HOSTAL"; ; ;"11";"22";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01315 V";"A";"ALTA";"3";"3 ESTRELLAS";"BLANQ CARMEN HOTEL";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46002";"CALLE BLANQUERIAS, 11";"C";"CALLE";"BLANQUERIAS";"11";"recepcion@hotel-delcarmenvalencia.com";"http://www.hotel-carmenvalencia.com";"H";"HOTEL";"H";"HOTEL";"25";"54";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/10/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01422 V";"A";"ALTA"; ; ;"BLANQ COMEDIAS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE COMEDIAS, 21";"C";"CALLE";"COMEDIAS";"21";"direccion@blanqhoteles.com";"http://www.blanqhoteles.com";"P";"PENSI?N"; ; ;"13";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/06/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01500 V";"A";"ALTA";"0";"PENSI?N";"BLANQ RUZAFA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46006";"CALLE DENIA, 13";"C";"CALLE";"DENIA";"13";"direccion@blanqhotels.com";"http://www.blanqhotels.com";"P";"PENSI?N"; ; ;"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/05/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00460 V";"A";"ALTA";"1";"1 ESTRELLA";"BLAYET";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46012";"AVENIDA GAVIOTAS, 17";"AV";"AVENIDA";"GAVIOTAS";"17";"blayet1935@gmail.com";"http://www.blayet.com";"HS";"HOSTAL";"HS";"HOSTAL";"27";"54";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/05/1965"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00940 V";"B";"BAJA";"0";"PENSI?N";"BOLUDA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46007";"CALLE BAILEN, 10-1?-1?";"C";"CALLE";"BAILEN";"10-1?-1?"; ; ;"P";"PENSI?N";"P";"PENSI?N";"12";"25";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/06/1979";"30/09/2010";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01407 V";"A";"ALTA"; ; ;"BRUGADA HOME";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46001";"CALLE CERRAJEROS, 9";"C";"CALLE";"CERRAJEROS";"9";"danicaster@yahoo.es"; ;"P";"PENSI?N"; ; ;"8";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/11/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01401 V";"A";"ALTA"; ; ;"BUHO HOUSE";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE SANTISIMO, 7";"C";"CALLE";"SANTISIMO";"7";"tan@buho.com.es"; ;"P";"PENSI?N"; ; ;"5";"7";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/07/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01463 V";"A";"ALTA"; ; ;"CANOVAS ROOMS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46005";"PLAZA CANOVAS, 2";"PL";"PLAZA";"CANOVAS";"2";"info@betapartments.com";"http://www.betapartments.com";"P";"PENSI?N"; ; ;"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/07/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01327 V";"A";"ALTA";"5";"5 ESTRELLAS";"CAROHOTEL PALACIO MARQUES DE CARO";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE ALMIRANTE, 14";"C";"CALLE";"ALMIRANTE";"14";"info@carohotel.com";"http://www.carohotel.com";"H";"HOTEL";"H";"HOTEL";"25";"45";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/02/2012"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00306 V";"B";"BAJA";"1";"1 ESTRELLA";"CARRASCO";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46006";"CALLE BUENOS AIRES, 6";"C";"CALLE";"BUENOS AIRES";"6"; ; ;"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"9";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/05/1964";"13/08/2001";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01506 V";"A";"ALTA";"3";"3 ESTRELLAS";"CASA BASSA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46011";"AVENIDA NEPTUNO, 16-18";"AV";"AVENIDA";"NEPTUNO";"16-18";"casabassahotel@gmail.com";"http://www.casabassahotel.es";"H";"HOTEL"; ; ;"24";"48";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01493 V";"A";"ALTA";"0";"PENSI?N";"CASA CLARITA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE AVELLANAS, 10";"C";"CALLE";"AVELLANAS";"10";"info@casaclarita.com";"casaclarita.com";"HS";"HOSTAL"; ; ;"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/12/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01293 V";"A";"ALTA";"0";"PENSI?N";"CASABLANCA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46017";"CALLE PEDRO DE LUNA, 3 BAJO";"C";"CALLE";"PEDRO DE LUNA";"3 BAJO"; ; ;"P";"PENSI?N";"P";"PENSI?N";"5";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/01/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00716 V";"B";"BAJA";"0";"PENSI?N";"CASTELLANOS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46008";"CALLE SAN JOSE DE CALASANZ, 26-6?";"C";"CALLE";"SAN JOSE DE CALASANZ";"26-6?"; ; ;"P";"PENSI?N";"P";"PENSI?N";"7";"7";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/06/1971";"18/09/2015";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00649 V";"B";"BAJA";"0";"PENSI?N";"CASTILLA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46008";"CALLE SAN JOSE DE CALASANZ, 002";"C";"CALLE";"SAN JOSE DE CALASANZ";"002"; ; ;"P";"PENSI?N";"P";"PENSI?N";"3";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/01/1970";"16/06/1992";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01428 V";"A";"ALTA";"3";"3 ESTRELLAS";"CASUAL SOCARRAT VALENCIA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE PAZ, 38";"C";"CALLE";"PAZ";"38";"socarrat@casualhoteles.com";"http://www.casualhoteles.com";"H";"HOTEL"; ; ;"35";"70";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/09/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01113 V";"A";"ALTA";"4";"4 ESTRELLAS";"CASUAL VALENCIA DE LAS ARTES";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46021";"AVENIDA PUERTO, 39";"AV";"AVENIDA";"PUERTO";"39";"artes@casualhoteles.com";"http://casualhoteles.com";"H";"HOTEL";"H";"HOTEL";"59";"91";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/09/1997"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01267 V";"A";"ALTA";"1";"1 ESTRELLA";"CASUAL VALENCIA DE LAS CIVILIZACIONES";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46025";"CALLE F?LIX DEL R?O, 3";"C";"CALLE";"F?LIX DEL R?O";"3";"casualvalenciadelascivilizaciones@casualhoteles.com";"http://www.casualhostal.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"13";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/05/2008"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01370 V";"A";"ALTA";"2";"2 ESTRELLAS";"CASUAL VALENCIA VINTAGE";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46002";"CALLE BARCELONINA, 1";"C";"CALLE";"BARCELONINA";"1"; ;"http://www.casualhoteles.com";"H";"HOTEL";"H";"HOTEL";"75";"159";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/04/2016"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00043 V";"A";"ALTA";"4";"4 ESTRELLAS";"CATALONIA EXCELSIOR";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46002";"CALLE BARCELONINA, 5";"C";"CALLE";"BARCELONINA";"5";"excelsior.reservas@hoteles-catalonia.es";"http://www.hoteles-catalonia.es";"H";"HOTEL";"H";"HOTEL";"83";"162";"CAT";"HOTELES CATALONIA";"29/07/1969"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01244 V";"A";"ALTA";"4";"4 ESTRELLAS";"CHECKIN VALENCIA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46022";"AVENIDA DEL PUERTO, 129";"AV";"AVENIDA";"DEL PUERTO";"129";"solvasavlc@solvasa.com";"http://www.solvasa.com";"H";"HOTEL";"H";"HOTEL";"125";"251";"SLV";"SOLVASA HOTELES";"21/02/2007"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00977 V";"B";"BAJA";"0";"PENSI?N";"CHILISCOTE I";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46011";"CALLE ARQUITECTO ALFARO, 001";"C";"CALLE";"ARQUITECTO ALFARO";"001"; ; ;"P";"PENSI?N";"P";"PENSI?N";"8";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/03/1983";"11/01/1995";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00984 V";"B";"BAJA";"0";"PENSI?N";"CHILISCOTE II";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46011";"CALLE ARQUITECTO ALFARO, 001";"C";"CALLE";"ARQUITECTO ALFARO";"001"; ; ;"P";"PENSI?N";"P";"PENSI?N";"8";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/03/1983";"11/01/1995";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01000 V";"B";"BAJA";"0";"PENSI?N";"CHILISCOTE III";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46011";"CALLE ARQUITECTO ALFARO, 21";"C";"CALLE";"ARQUITECTO ALFARO";"21"; ; ;"P";"PENSI?N";"P";"PENSI?N";"3";"5";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/08/1983";"13/12/2002";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00821 V";"B";"BAJA";"0";"PENSI?N";"CIFRE";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46009";"CALLE GIL ROGER, 000";"C";"CALLE";"GIL ROGER";"000"; ; ;"P";"PENSI?N";"P";"PENSI?N";"4";"5";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/05/1975";"24/05/1994";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01380 V";"A";"ALTA"; ; ;"CITY GARDEN B&B";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46005";"CALLE GENERAL PRIM, 1-1?-1?";"C";"CALLE";"GENERAL PRIM";"1-1?-1?"; ; ;"P";"PENSI?N"; ; ;"6";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/02/2017"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01397 V";"A";"ALTA"; ; ;"CITYSUITES";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46008";"CALLE MARTIN EL HUMANO, 28-1?";"C";"CALLE";"MARTIN EL HUMANO";"28-1?";"arquiberica@arquiberica.es"; ;"HS";"HOSTAL"; ; ;"7";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/02/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01440 V";"A";"ALTA";"2";"2 ESTRELLAS";"CITYSUITES VALENCIA MARINA";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46022";"CALLE MADERAS, 11-13";"C";"CALLE";"MADERAS";"11-13"; ;"http://www.citysuitesvalencia.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"23";"48";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/03/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01438 V";"A";"ALTA";"2";"2 ESTRELLAS";"CITYSUITES VALENCIA UNIVERSIDADES";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46010";"AVENIDA PRIMADO REIG, 102";"AV";"AVENIDA";"PRIMADO REIG";"102"; ; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"8";"27";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/01/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01100 V";"B";"BAJA";"0";"PENSI?N";"COLON";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46004";"CALLE MARTINEZ FERRANDO, 5-2";"C";"CALLE";"MARTINEZ FERRANDO";"5-2"; ; ;"P";"PENSI?N";"P";"PENSI?N";"5";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/09/1995";"13/08/2001";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00980 V";"B";"BAJA";"0";"PENSI?N";"COMEDIAS";"46";"VAL?NCIA";"250";"VAL?NCIA";"VALENCIA";"46003";"CALLE COMEDIAS, 21";"C";"CALLE";"COMEDIAS";"21"; ; ;"P";"PENSI?N";"P";"PENSI?N";"7";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/02/1984";"13/08/2001";"SIEMPRE ABIERTO";"De Lunes a Domingo"
